dial_band,s4_pos,s5_pos,pto_mhz,crystal_mhz,wanted_mhz,frequency_hz,mixer_raw_vpp,filter_output_vpp,vfo_out_vpp
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17124999.999962,9.824970887088e-06,6.081747365042e-06,3.003120551888e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17149999.999962,4.724849396387e-05,2.488894806376e-05,1.239422711071e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17174999.999962,6.423032027167e-05,3.289324311740e-05,1.638416459855e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17199999.999962,2.460700867038e-05,1.336122138235e-05,6.627589497317e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17224999.999962,8.522163075032e-06,6.751922540783e-06,3.324214617865e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17249999.999962,1.015785428974e-05,6.487256773549e-06,3.238533470186e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17274999.999962,8.783658622768e-06,5.971230864809e-06,3.014666136187e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17299999.999962,6.255358330364e-06,3.779035525275e-06,1.908256052926e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17324999.999962,3.193966611143e-06,2.725878734063e-06,1.333539116923e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17349999.999962,6.101797101600e-06,3.888246403943e-06,1.913714732011e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17374999.999962,3.584908218439e-06,1.367645385840e-06,6.479828039992e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17399999.999962,5.269541020369e-06,3.402830360824e-06,1.722111023423e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17424999.999962,8.701400182841e-06,5.249723868986e-06,2.605000642478e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17449999.999962,6.646546545412e-06,4.314886345462e-06,2.130543857279e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17474999.999962,4.906016621584e-06,2.383480503340e-06,1.171266019854e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17499999.999962,1.090058656488e-06,3.855808894762e-07,2.039506076817e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17524999.999962,4.093151225126e-06,2.665312518323e-06,1.318891826819e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17549999.999962,2.942099586930e-06,1.974828309583e-06,9.649790727146e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17574999.999961,2.945839860730e-06,1.436703905001e-06,7.569396214477e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17599999.999961,3.521488607286e-06,2.604663658063e-06,1.293410446730e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17624999.999961,4.116277067910e-06,3.033425346140e-06,1.462982662278e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17649999.999961,5.714501524929e-06,3.932664503369e-06,1.939127316059e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17674999.999961,4.357368852688e-06,2.549331020363e-06,1.264228093071e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17699999.999961,3.849288831727e-06,1.946880659274e-06,9.728705140312e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17724999.999961,2.322707972940e-06,1.333226547785e-06,6.564502198815e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17749999.999961,6.160502090194e-06,4.029422023611e-06,1.998096819638e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17774999.999961,5.421839939638e-06,3.435140242007e-06,1.702839561534e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17799999.999961,2.099253763617e-06,1.267024539782e-06,6.136459607897e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17824999.999961,1.319700292461e-06,7.804472194351e-07,3.713571506829e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17849999.999961,9.414649260637e-08,3.156690895251e-07,1.392303194313e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17874999.999961,1.988804178401e-06,1.104892750098e-06,5.806000947926e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17899999.999961,2.224528059355e-06,1.888224509916e-06,9.457900097686e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17924999.999961,2.245553024411e-06,1.421505844384e-06,7.044912139127e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17949999.999961,3.226615946451e-06,2.454697696903e-06,1.219712261610e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17974999.999961,2.757745138638e-06,2.228444320864e-06,1.108394609609e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,17999999.999961,4.108497905606e-06,2.757132522850e-06,1.396590677337e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18024999.999960,5.777327078908e-06,3.427049416286e-06,1.716173102037e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18049999.999960,2.596669165067e-06,1.327989731272e-06,6.511604997291e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18074999.999960,1.314239198478e-06,1.047594126561e-06,5.418725240516e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18099999.999960,2.603290821380e-06,2.128067317258e-06,1.021832907682e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18124999.999960,2.914510331358e-06,2.210403693904e-06,1.028054158394e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18149999.999960,7.841093324253e-07,7.528252564584e-07,3.813061656254e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18174999.999960,4.127958885959e-06,2.849170126547e-06,1.413140389179e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18199999.999960,5.895477364738e-06,4.898457141020e-06,2.428179434867e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18224999.999960,1.443509879239e-06,1.739908364843e-06,8.632208993776e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18249999.999960,4.899221389689e-06,4.508969630078e-06,2.257720272979e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18274999.999960,4.073802890424e-06,3.805453601850e-06,1.892838321538e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18299999.999960,5.728517754963e-06,4.763400445515e-06,2.338906485293e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18324999.999960,3.667884012887e-06,2.896316872498e-06,1.416875984904e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18349999.999960,2.251183413470e-06,1.981734981508e-06,9.651541373734e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18374999.999960,4.451432809968e-06,3.027466539395e-06,1.519392684408e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18399999.999960,4.685532178808e-06,3.901129053080e-06,1.897307229315e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18424999.999960,1.069886044180e-05,8.861404990931e-06,4.560108953305e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18449999.999960,2.750476837078e-05,2.250586257134e-05,1.184801846931e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18474999.999959,2.234199617401e-05,1.836019710036e-05,9.681005745578e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18499999.999959,7.008450475690e-06,6.208914345837e-06,3.108296729410e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18524999.999959,5.311822915173e-06,5.204597138079e-06,2.618208720775e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18549999.999959,4.839269875603e-06,4.392995117876e-06,2.187461430680e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18574999.999959,4.914146493790e-06,4.390685329223e-06,2.203281744469e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18599999.999959,5.584198868802e-06,5.080340529224e-06,2.558287050439e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18624999.999959,5.631305255487e-06,4.773490424711e-06,2.400038211740e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18649999.999959,2.127876765979e-06,2.616866144824e-06,1.278881401707e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18674999.999959,3.018712016300e-06,3.245494629033e-06,1.600145795216e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18699999.999959,6.425011039559e-07,6.807839744301e-07,3.356539519423e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18724999.999959,3.248871637941e-06,3.091748111100e-06,1.543890049807e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18749999.999959,3.629316760579e-06,3.063045024174e-06,1.537132124150e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18774999.999959,3.231896728233e-06,1.916143854007e-06,9.467145512261e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18799999.999959,3.969885087847e-06,3.079941701631e-06,1.530895339074e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18824999.999959,9.194614844247e-07,5.029189976918e-07,2.898507211564e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18849999.999959,4.950562444392e-06,4.454195693419e-06,2.205960930338e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18874999.999959,3.466979229763e-06,3.308815636205e-06,1.626638185408e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18899999.999959,6.721921400886e-06,5.282789946337e-06,2.631424534749e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18924999.999959,7.128119812124e-06,5.730425868195e-06,2.846356136007e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18949999.999958,1.650640518381e-06,1.466688198170e-06,7.226394504290e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18974999.999958,2.926705799772e-06,2.653972022077e-06,1.337607380504e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,18999999.999958,6.032734965279e-06,4.999565749046e-06,2.514630634597e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19024999.999958,7.113289938612e-06,5.821148851156e-06,2.901192018702e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19049999.999958,3.563088582995e-06,2.733215286169e-06,1.345223572506e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19074999.999958,1.704518077969e-06,1.194932235360e-06,5.942526430839e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19099999.999958,2.762619609502e-06,2.570767707859e-06,1.273114288070e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19124999.999958,5.014946243241e-06,4.300854406309e-06,2.140255857176e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19149999.999958,3.244315611406e-06,2.496994391483e-06,1.248488210545e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19174999.999958,3.161858559026e-06,3.309722651949e-06,1.643698137439e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19199999.999958,9.223045110958e-06,8.052536338139e-06,3.993000507983e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19224999.999958,1.035518296969e-05,9.092563943986e-06,4.519606703247e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19249999.999958,9.845350425159e-06,8.648435491447e-06,4.307887998180e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19274999.999958,1.199657428561e-05,1.080085005400e-05,5.354526386289e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19299999.999958,5.055077214013e-06,4.721654448088e-06,2.365667192282e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19324999.999958,1.393089571175e-05,1.238160066789e-05,6.170355550858e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19349999.999958,7.728085866309e-06,6.833723366742e-06,3.399294307487e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19374999.999958,1.347940839900e-05,1.217510147320e-05,6.073437032181e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19399999.999957,7.285934419435e-06,6.403132707080e-06,3.190398658927e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19424999.999957,1.326558881095e-05,1.207688706676e-05,6.014114959925e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19449999.999957,1.195628047125e-05,1.060229539791e-05,5.272223920381e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19474999.999957,2.491151855834e-05,2.274786308358e-05,1.130227236594e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19499999.999957,3.072424471660e-05,2.789240650137e-05,1.388473714911e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19524999.999957,2.929031595868e-05,2.650014267285e-05,1.316932380791e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19549999.999957,4.398076606404e-05,3.959471578090e-05,1.968285841702e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19574999.999957,4.789091567376e-05,4.354654127122e-05,2.166290978782e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19599999.999957,5.926025477935e-05,5.372232052303e-05,2.673710606221e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19624999.999957,7.544662117917e-05,6.827511642460e-05,3.400527997053e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19649999.999957,8.465442982201e-05,7.675970242780e-05,3.817959498848e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19674999.999957,1.850315024006e-04,1.678115992765e-04,8.353086087096e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19699999.999957,2.777459536246e-04,2.517978951912e-04,1.253771259260e-04
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19724999.999957,1.052963249664e-01,9.554646128380e-02,4.755775702090e-02
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19749999.999957,2.106760195411e-01,1.911686788455e-01,9.515325890619e-02
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19774999.999957,1.053102457215e-01,9.555918726952e-02,4.756408543934e-02
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19799999.999957,2.257220775650e-04,2.047495044236e-04,1.019015570903e-04
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19824999.999957,1.530726647510e-04,1.387111449711e-04,6.907693983432e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19849999.999956,8.346504997615e-05,7.555395883410e-05,3.758176710749e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19874999.999956,7.241744306936e-05,6.579339605302e-05,3.269357983881e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19899999.999956,4.953292346012e-05,4.490246228249e-05,2.237407240975e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19924999.999956,4.062029595107e-05,3.689033376806e-05,1.838088620304e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19949999.999956,3.487418576455e-05,3.133218660191e-05,1.561772193510e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19974999.999956,2.381441932716e-05,2.131662442672e-05,1.062319266001e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,19999999.999956,2.631350652111e-05,2.410328064519e-05,1.199499475808e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20024999.999956,2.258098603137e-05,2.049331524520e-05,1.023211150504e-05
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20049999.999956,1.104603308794e-05,1.025342336831e-05,5.084439824088e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20074999.999956,1.557565797112e-05,1.421323039215e-05,7.059413301029e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20099999.999956,6.308655626396e-06,5.634435581808e-06,2.801451320057e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20124999.999956,1.138767193707e-05,1.045336167053e-05,5.196329131537e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20149999.999956,4.304200657119e-06,3.827897060393e-06,1.930704022152e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20174999.999956,1.076694636050e-05,9.643478509820e-06,4.820552914804e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20199999.999956,5.239195065155e-06,4.609446217136e-06,2.313741020728e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20224999.999956,1.153431476004e-05,1.063754922709e-05,5.308069142931e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20249999.999956,8.054871539863e-06,7.633526453614e-06,3.794321791038e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20274999.999956,6.599720024246e-06,6.318272234105e-06,3.158132339525e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20299999.999955,3.816649649977e-06,3.947181749468e-06,1.983621688990e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20324999.999955,3.630501976009e-06,2.953064470289e-06,1.454883411929e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20349999.999955,3.949441701422e-06,3.662264987717e-06,1.813761391514e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20374999.999955,3.839922892811e-06,3.667268184616e-06,1.827370180059e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20399999.999955,2.048944642203e-06,1.780114975036e-06,9.023876810509e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20424999.999955,3.111055641081e-06,3.115134944109e-06,1.544111310996e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20449999.999955,3.697778773362e-06,3.751609560159e-06,1.881169950216e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20474999.999955,2.458101298463e-06,2.374683653699e-06,1.173591111525e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20499999.999955,1.777641489695e-07,2.480335677713e-07,1.177698635207e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20524999.999955,1.954921403814e-06,1.815811869392e-06,9.125205580975e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20549999.999955,2.369454590160e-06,2.236929887882e-06,1.121680783830e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20574999.999955,4.810057586798e-06,4.800845204824e-06,2.397670282915e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20599999.999955,3.938626736489e-06,4.394820298526e-06,2.194545204370e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20624999.999955,2.012466621348e-06,1.432282872972e-06,7.114055430631e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20649999.999955,4.330059305279e-06,4.009095886144e-06,1.988043061896e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20674999.999955,1.152947622003e-06,1.113624615158e-06,5.032119147353e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20699999.999955,3.235232093654e-06,3.847102795706e-06,1.953225329151e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20724999.999955,2.415967346807e-06,2.864721171683e-06,1.432735300030e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20749999.999955,1.442684522472e-06,1.556673107084e-06,7.833207677028e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20774999.999954,4.862461946359e-06,4.720091307491e-06,2.344114587657e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20799999.999954,2.671773523164e-06,2.551841717397e-06,1.256916788308e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20824999.999954,4.439646202463e-06,4.142310529495e-06,2.049680890319e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20849999.999954,5.147890118016e-06,5.287435643693e-06,2.597104420879e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20874999.999954,4.530289886776e-06,4.519980799677e-06,2.233295289370e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20899999.999954,5.208280833393e-06,4.627987112284e-06,2.292518956060e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20924999.999954,5.868694582836e-06,5.566447346054e-06,2.788254409664e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20949999.999954,5.194537477287e-06,5.171848437266e-06,2.589296192688e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20974999.999954,6.851227742983e-06,6.358316875234e-06,3.146438924990e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,20999999.999954,6.391976701195e-06,6.011723213542e-06,2.991781953882e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21024999.999954,6.195314528954e-06,1.050277070376e-05,4.967072094735e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21049999.999954,7.027910792876e-06,1.266895490135e-05,5.979781478526e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21074999.999954,1.048641192581e-06,3.110861092584e-06,1.441308949979e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21099999.999954,3.309941879550e-06,2.798740803299e-06,1.383755856327e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21124999.999954,1.599220637352e-06,2.199635426679e-06,1.116167223341e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21149999.999954,1.139754048174e-06,6.326852946641e-07,3.055007981299e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21174999.999954,2.844914651375e-06,2.351817244774e-06,1.161377056657e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21199999.999954,2.936941297407e-06,2.107483260448e-06,1.053218745898e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21224999.999953,3.867899323161e-06,3.386431534532e-06,1.631624034146e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21249999.999953,4.413326277961e-06,3.710447373239e-06,1.802596002812e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21274999.999953,2.033922329027e-06,1.852161794195e-06,8.951612153253e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21299999.999953,3.229468056187e-06,2.981184127685e-06,1.457285807878e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21324999.999953,1.514496108639e-06,2.027682654881e-06,1.000432068528e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21349999.999953,7.668629660384e-07,2.044144600929e-06,1.005097910984e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21374999.999953,3.256271554943e-07,2.067248833220e-06,1.016525280003e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21399999.999953,1.229090149037e-06,5.896960067289e-07,2.359235368969e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21424999.999953,9.637949702751e-07,1.046507955975e-06,4.938696464455e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21449999.999953,1.701960525810e-06,2.414717718561e-06,1.204865203174e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21474999.999953,2.212071774254e-06,3.226819846413e-06,1.608867009661e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21499999.999953,9.689281159580e-07,1.508348803569e-06,7.363454836776e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21524999.999953,1.029433427867e-06,6.010560099109e-07,3.031432545786e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21549999.999953,6.028927502017e-07,6.816665593326e-07,3.302472338820e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21574999.999953,1.685771110650e-06,4.076142874911e-06,2.016847329885e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21599999.999953,2.112345774181e-06,3.767831001226e-06,1.881856676361e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21624999.999953,1.037713060302e-06,1.877699328706e-06,9.600788437279e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21649999.999953,7.688559531239e-07,1.282301872961e-06,6.537901357244e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21674999.999952,4.935904404276e-07,5.223268256040e-07,2.485427919289e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21699999.999952,8.858798982552e-07,1.113298449065e-06,5.430606531408e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21724999.999952,8.213006570532e-07,7.887597310708e-07,3.947691640380e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21749999.999952,1.241306679311e-06,1.301686291504e-06,6.541335890061e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21774999.999952,1.177556322944e-06,2.152962742563e-06,1.063345896229e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21799999.999952,2.591948316711e-06,4.227661026574e-06,2.108364064230e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21824999.999952,1.857419409255e-06,3.838127202870e-06,1.908002887399e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21849999.999952,1.435502207540e-06,2.905901061090e-06,1.453762072966e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21874999.999952,7.968078718266e-07,1.098454211479e-06,5.426046423060e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21899999.999952,1.964592709415e-06,2.078046432229e-06,1.027044474821e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21924999.999952,2.403278881933e-06,2.743546393132e-06,1.382296853985e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21949999.999952,2.531975862693e-06,2.946368809350e-06,1.486410480403e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21974999.999952,1.724354226878e-07,1.760622182255e-06,8.934744881293e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,21999999.999952,2.361764252871e-06,2.419757431993e-06,1.203848813728e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22024999.999952,1.333381741186e-06,1.836507531989e-06,8.987612130003e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22049999.999952,1.396813884535e-06,2.098578939452e-06,1.059822001175e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22074999.999952,2.258190976266e-06,4.530633126209e-06,2.270062120082e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22099999.999952,1.576739202482e-06,1.442527784547e-06,7.199818104200e-07
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22124999.999951,4.368352147972e-06,7.369024584096e-06,3.682936144961e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22149999.999951,2.445431671727e-06,5.053811733663e-06,2.536863981253e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22174999.999951,3.782415632453e-06,3.582507666162e-06,1.797396695335e-06
28.5-29.0 MHz,5,2,5.260000,14.490000,19.750000,22199999.999951,1.862219224578e-06,1.641463329472e-06,8.072710649361e-07
