phase,evaluation,VFO_T1_L1,VFO_T1_L2,VFO_T1_K,VFO_C7,VFO_C8,VFO_C9,VFO_C10,VFO_C11,VFO_C12,score,rms_error_db,symmetry_error_db,ripple_db,low_db,center_db,high_db
40m,1031,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158983574755,31.28248915101291,19.664525,7.049847492006647,13.92580707415735,0.3329317886376837,0.31591535203821963,1.0742063238922128e-08,0.06806570342960327,-1.0742063238922128e-08,-0.06806570342960327,0.0
40m,1032,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158993574755,31.28248915101291,19.664525,7.049847492006647,13.92580707415735,0.3329317897760825,0.31591535128355674,1.2429950402292889e-08,0.06806570425030145,-1.2429950402292889e-08,-0.06806570425030145,0.0
40m,1033,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158983574755,31.28248915101291,19.664525,7.049847502006647,13.92580707415735,0.3329317903853413,0.3159153507590167,1.3415146327133698e-08,0.06806570484471308,-1.3415146327133698e-08,-0.06806570484471308,0.0
40m,1034,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158958545361,31.28248915101291,19.664525,7.049847451481174,13.92580707415735,0.33293178455072675,0.31591535511194185,4.434753009263659e-09,0.06806570001612755,0.0,-0.06806570001612755,-4.434753009263659e-09
40m,1035,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158968545361,31.28248915101291,19.664525,7.049847451481174,13.92580707415735,0.3329317834342523,0.31591535590013403,2.7468800567476137e-09,0.06806569914895277,0.0,-0.06806569914895277,-2.7468800567476137e-09
40m,1036,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158958545361,31.28248915101291,19.664525,7.049847461481174,13.92580707415735,0.33293178272799145,0.3159153562767652,1.7616841319068044e-09,0.06806569875816848,0.0,-0.06806569875816848,-1.7616841319068044e-09
40m,1037,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697168803703126,31.28248915101291,19.664525,7.049863385649635,13.92580707415735,0.3329356841097892,0.3159125790220267,5.915901382991251e-06,0.06806875674551804,-5.915901382991251e-06,-0.06806875674551804,0.0
40m,1038,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697168813703126,31.28248915101291,19.664525,7.049863385649635,13.92580707415735,0.3329356852480117,0.3159125782671964,5.917589263049194e-06,0.06806875756620911,-5.917589263049194e-06,-0.06806875756620911,0.0
40m,1039,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697168803703126,31.28248915101291,19.664525,7.049863395649635,13.92580707415735,0.33293568585680916,0.3159125777445309,5.91857259024664e-06,0.06806875815875202,-5.91857259024664e-06,-0.06806875815875202,0.0
40m,1040,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697160354077395,31.28248915101291,19.664525,7.049849710118674,13.92580707415735,0.332932332223096,0.31591496506189404,8.34789823045412e-07,0.0680661294855156,-8.34789823045412e-07,-0.0680661294855156,0.0
40m,1041,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697160364077395,31.28248915101291,19.664525,7.049849710118674,13.92580707415735,0.3329323333615034,0.3159149643072273,8.364777173142102e-07,0.0680661303062351,-8.364777173142102e-07,-0.0680661303062351,0.0
40m,1042,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697160354077395,31.28248915101291,19.664525,7.049849720118674,13.92580707415735,0.3329323339701686,0.3159149637844562,8.374610231953739e-07,0.06806613089875668,-8.374610231953739e-07,-0.06806613089875668,0.0
40m,1043,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697159157841051,31.28248915101291,19.664525,7.049847774036807,13.92580707415735,0.33293185772146217,0.31591530285025193,1.1547523826038741e-07,0.06806575758388789,-1.1547523826038741e-07,-0.06806575758388789,0.0
40m,1044,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697159167841051,31.28248915101291,19.664525,7.049847774036807,13.92580707415735,0.33293185885985643,0.3159153020955898,1.1716311831833082e-07,0.06806575840459317,-1.1716311831833082e-07,-0.06806575840459317,0.0
40m,1045,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697159157841051,31.28248915101291,19.664525,7.049847784036807,13.92580707415735,0.3329318594692218,0.31591530157116704,1.1814830713774427e-07,0.06806575899899059,-1.1814830713774427e-07,-0.06806575899899059,0.0
40m,1046,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158988564301,31.28248915101291,19.664525,7.049847500066158,13.92580707415735,0.33293179060422967,0.31591535063785353,1.3723301606205496e-08,0.06806570497229814,-1.3723301606205496e-08,-0.06806570497229814,0.0
40m,1047,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.6971589985643005,31.28248915101291,19.664525,7.049847500066158,13.92580707415735,0.3329317917426217,0.3159153498831963,1.541117455872154e-08,0.06806570579300342,-1.541117455872154e-08,-0.06806570579300342,0.0
40m,1048,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158988564301,31.28248915101291,19.664525,7.049847510066158,13.92580707415735,0.33293179235272546,0.315915349358558,1.6397713409332937e-08,0.06806570638581633,-1.6397713409332937e-08,-0.06806570638581633,0.0
40m,1049,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158965497742,31.28248915101291,19.664525,7.049847462733448,13.92580707415735,0.33293178169451776,0.3159153569832721,2.1503865355043672e-10,0.06806569798482798,0.0,-0.06806569798482798,-2.1503865355043672e-10
40m,1050,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158975497742,31.28248915101291,19.664525,7.049847462733448,13.92580707415735,0.33293178254567496,0.3159153564252046,1.4728485098203237e-09,0.0680656985904875,-1.4728485098203237e-09,-0.0680656985904875,0.0
40m,1051,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158965497742,31.28248915101291,19.664525,7.049847472733448,13.92580707415735,0.33293178315476124,0.3159153559005098,2.4580302238064178e-09,0.06806569918488492,-2.4580302238064178e-09,-0.06806569918488492,0.0
40m,1052,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158997317994,31.28248915101291,19.664525,7.0498474368547654,13.92580707415735,0.33293178286054725,0.31591535647741054,1.7622525660954125e-09,0.06806569848353661,0.0,-0.06806569848353661,-1.7622525660954125e-09
40m,1053,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697159007317994,31.28248915101291,19.664525,7.0498474368547654,13.92580707415735,0.3329317817442993,0.31591535726581504,7.439382443408249e-11,0.06806569761636183,0.0,-0.06806569761636183,-7.439382443408249e-11
40m,1054,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158997317994,31.28248915101291,19.664525,7.049847446854765,13.92580707415735,0.33293178225375186,0.31591535680923677,9.10816311261442e-10,0.06806569813479513,-9.10816311261442e-10,-0.06806569813479513,0.0
40m,1055,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158967929674,31.28248915101291,19.664525,7.049847460755613,13.92580707415735,0.3329317817231351,0.31591535698611095,2.42600606270571e-10,0.06806569797769413,0.0,-0.06806569797769413,-2.42600606270571e-10
40m,1056,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158977929674,31.28248915101291,19.664525,7.049847460755613,13.92580707415735,0.33293178253748,0.3159153564532491,1.4452794516728318e-09,0.06806569855580591,-1.4452794516728318e-09,-0.06806569855580591,0.0
40m,1057,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158967929674,31.28248915101291,19.664525,7.049847470755613,13.92580707415735,0.3329317831461741,0.3159153559304838,2.428606649118592e-09,0.0680656991483346,-2.428606649118592e-09,-0.0680656991483346,0.0
40m,1058,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.6971589658468185,31.28248915101291,19.664525,7.049847462449552,13.92580707415735,0.3329317817634497,0.3159153569458571,3.1160851676759194e-10,0.06806569802393625,0.0,-0.06806569802393625,-3.1160851676759194e-10
40m,1059,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158975846818,31.28248915101291,19.664525,7.049847462449552,13.92580707415735,0.3329317824856233,0.31591535647608104,1.3762786466031685e-09,0.06806569853305433,-1.3762786466031685e-09,-0.06806569853305433,0.0
40m,1060,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.6971589658468185,31.28248915101291,19.664525,7.049847472449552,13.92580707415735,0.3329317830943335,0.315915355953339,2.359598738621571e-09,0.06806569912558302,-2.359598738621571e-09,-0.06806569912558302,0.0
40m,1061,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158965506397,31.28248915101291,19.664525,7.049847462726409,13.92580707415735,0.3329317815829027,0.3159153570621305,4.624922667062492e-11,0.06806569789809203,0.0,-0.06806569789809203,-4.624922667062492e-11
40m,1062,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158975506397,31.28248915101291,19.664525,7.049847462726409,13.92580707415735,0.33293178265952045,0.3159153563497437,1.6416379367001355e-09,0.06806569867255519,-1.6416379367001355e-09,-0.06806569867255519,0.0
40m,1063,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.697158965506397,31.28248915101291,19.664525,7.049847472726409,13.92580707415735,0.3329317832686096,0.3159153558250358,2.6268338615409448e-09,0.06806569926695971,-2.6268338615409448e-09,-0.06806569926695971,0.0
15m,1064,5.220969311075208,4.567273204249606,0.2462960565484288,8.942849099516799,6.697158965506397,31.28248915101291,22.02225267139061,7.049847462726409,13.92580707415735,4.872516647696378,1.309803978265715,2.8501701355445306,2.8501701355445306,0.0,-1.2345162165124748,-2.8501701355445306
15m,1065,5.220969311075208,4.567273204249606,0.2462960565484288,44.794965282462584,6.697158965506397,31.28248915101291,17.578940892884894,7.049847462726409,13.92580707415735,0.9606919914638384,0.21500218540953023,0.5965518448434466,0.5965518448434466,-0.5965518448434466,-0.3652495974464145,0.0
15m,1066,5.220969311075208,4.567273204249606,0.2462960565484288,57.963377347142064,6.697158965506397,31.28248915101291,7.780453099517938,7.049847462726409,13.92580707415735,0.5463870920967295,0.25638087145273936,0.23200497651519214,0.23200497651519214,0.0,-0.13878047579090236,-0.23200497651519214
15m,1067,5.220969311075208,4.567273204249606,0.2462960565484288,20.498142822249903,6.697158965506397,31.28248915101291,47.74387929971416,7.049847462726409,13.92580707415735,4.039590541073836,1.0452434009540559,2.3330011595648656,2.645383922219658,-2.645383922219658,-0.5686868947532702,-0.31238276265479215
15m,1068,5.220969311075208,4.567273204249606,0.2462960565484288,50.77016916927717,6.697158965506397,31.28248915101291,37.46058626307751,7.049847462726409,13.92580707415735,11.022895366436503,3.414719452688181,6.086540730998657,6.086540730998657,0.0,-3.375267756245165,-6.086540730998657
15m,1069,5.220969311075208,4.567273204249606,0.2462960565484288,37.070541502254656,6.697158965506397,31.28248915101291,14.35384586466099,7.049847462726409,13.92580707415735,0.43955599327805034,0.2679992732339666,0.13570289924634693,0.1434152831909472,0.0,-0.12247641772899698,-0.13570289924634693
15m,1070,5.220969311075208,4.567273204249606,0.2462960565484288,31.623834705432937,6.697158965506397,31.28248915101291,40.67940205682184,7.049847462726409,13.92580707415735,14.470217703420941,4.54623892406214,7.93918302348704,7.93918302348704,0.0,-4.407733520198896,-7.93918302348704
15m,1071,5.220969311075208,4.567273204249606,0.2462960565484288,26.86198954407116,6.697158965506397,31.28248915101291,55.39078775295866,7.049847462726409,13.92580707415735,11.648707546186605,3.611559013280968,6.42971882632451,6.42971882632451,0.0,-3.542662544488003,-6.42971882632451
15m,1072,5.220969311075208,4.567273204249606,0.2462960565484288,41.02947992051507,6.697158965506397,31.28248915101291,27.379551049570495,7.049847462726409,13.92580707415735,8.431173072834532,2.5937158945680405,4.6699657426131935,4.6699657426131935,-4.6699657426131935,-2.6540346682323275,0.0
15m,1073,5.220969311075208,4.567273204249606,0.2462960565484288,11.497815988155018,6.697158965506397,31.28248915101291,52.424304594370085,7.049847462726409,13.92580707415735,1.5670598101215611,0.3672962520023632,0.9598108464953583,0.9598108464953583,-0.9598108464953583,-0.5749974979539019,0.0
15m,1074,5.220969311075208,4.567273204249606,0.2462960565484288,37.070541502254656,6.697158965506397,31.28248915101291,29.083101118045867,7.049847462726409,13.92580707415735,9.013319725040278,2.701909003445463,5.049128577275852,5.049128577275852,-5.049128577275852,-2.610126559056198,0.0
15m,1075,5.220969311075208,4.567273204249606,0.2462960565484288,44.248019139876405,6.697158965506397,31.28248915101291,44.64568920083994,7.049847462726409,13.92580707415735,7.99102853324306,2.3970078349155535,4.475216558662005,4.475216558662005,0.0,-2.407615377913352,-4.475216558662005
15m,1076,5.220969311075208,4.567273204249606,0.2462960565484288,6.607173141170978,6.697158965506397,31.28248915101291,24.15452633075231,7.049847462726409,13.92580707415735,6.20507717450724,1.7835682392108994,3.537207148237073,3.537207148237073,0.0,-1.7735001590543646,-3.537207148237073
15m,1077,5.220969311075208,4.567273204249606,0.2462960565484288,43.03267845386058,6.697158965506397,31.28248915101291,34.19201285707522,7.049847462726409,13.92580707415735,14.976256197763629,4.597306057258451,8.303160112404143,8.303160112404143,0.0,-4.269240689173117,-8.303160112404143
15m,1078,5.220969311075208,4.567273204249606,0.2462960565484288,22.934033445799315,6.697158965506397,31.28248915101291,42.303825911029435,7.049847462726409,13.92580707415735,1.3355463574170194,0.7669157290943539,0.1118789186893423,1.8270068385332934,-1.8270068385332934,-0.026936730924361996,-1.715127919843951
15m,1079,5.220969311075208,4.567273204249606,0.2462960565484288,37.185954676976756,6.697158965506397,31.28248915101291,43.83433183069489,7.049847462726409,13.92580707415735,9.850130841309326,3.0161768539037292,5.467163189924477,5.467163189924477,0.0,-2.9906163463499738,-5.467163189924477
15m,1080,5.220969311075208,4.567273204249606,0.2462960565484288,29.363009956516404,6.697158965506397,31.28248915101291,11.13580366820213,7.049847462726409,13.92580707415735,1.5062158684222917,0.3448895665838505,0.929061041470753,0.929061041470753,0.0,-0.5305847944418716,-0.929061041470753
15m,1081,5.220969311075208,4.567273204249606,0.2462960565484288,29.379865250031838,6.697158965506397,31.28248915101291,11.142841076410516,7.049847462726409,13.92580707415735,1.5025803938381284,0.34387524228067073,0.926964121245966,0.926964121245966,0.0,-0.5294737730271564,-0.926964121245966
15m,1082,5.220969311075208,4.567273204249606,0.2462960565484288,10.979366787909978,6.697158965506397,31.28248915101291,11.0058329783913,7.049847462726409,13.92580707415735,6.969798944602779,1.928095610976371,4.033362666901127,4.033362666901127,-4.033362666901127,-1.7309523039684223,0.0
15m,1083,5.220969311075208,4.567273204249606,0.2462960565484288,57.46286475676889,6.697158965506397,31.28248915101291,43.318632247791875,7.049847462726409,13.92580707415735,7.135966653447663,2.115799820838382,4.016133466087425,4.016133466087425,0.0,-2.1466898899592692,-4.016133466087425
15m,1084,5.220969311075208,4.567273204249606,0.2462960565484288,37.070541502254656,6.697158965506397,31.28248915101291,35.78071846282927,7.049847462726409,13.92580707415735,15.345673153937645,4.744212795926329,8.481168286409051,8.481168286409051,0.0,-4.446973044238341,-8.481168286409051
15m,1085,5.220969311075208,4.567273204249606,0.2462960565484288,45.67233622806493,6.697158965506397,31.28248915101291,25.644652068856686,7.049847462726409,13.92580707415735,6.736183897030287,2.04585391008138,3.7522639895591254,3.7522639895591254,-3.7522639895591254,-2.1676622623251447,0.0
15m,1086,5.220969311075208,4.567273204249606,0.2462960565484288,18.461735990974745,6.697158965506397,31.28248915101291,16.660117669936565,7.049847462726409,13.92580707415735,3.6373393564433956,1.026706590778702,2.0885062125317546,2.0885062125317546,0.0,-1.218071556576831,-2.0885062125317546
15m,1087,5.220969311075208,4.567273204249606,0.2462960565484288,45.080396592925545,6.697158965506397,31.28248915101291,17.698113937563285,7.049847462726409,13.92580707415735,1.0056935399481335,0.2229092246028872,0.626227452276197,0.626227452276197,-0.626227452276197,-0.38101208992728175,0.0
15m,1088,5.220969311075208,4.567273204249606,0.2462960565484288,47.678240552296415,6.697158965506397,31.28248915101291,42.303825911029435,7.049847462726409,13.92580707415735,8.38695140925457,2.529544039478044,4.685925895821221,4.685925895821221,0.0,-2.533683960118644,-4.685925895821221
15m,1089,5.220969311075208,4.567273204249606,0.2462960565484288,33.733623454961545,6.697158965506397,31.28248915101291,30.531403170578542,7.049847462726409,13.92580707415735,7.926521855803305,2.226499474508746,4.559976484194493,4.560183588400264,-4.560183588400264,-1.9068137572900525,-0.00020710420577074728
15m,1090,5.220969311075208,4.567273204249606,0.2462960565484288,51.67003556650287,6.697158965506397,31.28248915101291,10.373609659923751,7.049847462726409,13.92580707415735,0.45586841499579644,0.285507809161471,0.13628848466746035,0.13628848466746035,0.0,-0.09810945794910708,-0.13628848466746035
15m,1091,5.220969311075208,4.567273204249606,0.2462960565484288,25.575617116645148,6.697158965506397,31.28248915101291,27.125279111287856,7.049847462726409,13.92580707415735,3.6527066402867936,1.0579744899614993,2.0757857202602352,2.0757857202602352,-2.0757857202602352,-1.288125998396744,0.0
15m,1092,5.220969311075208,4.567273204249606,0.2462960565484288,33.7248748255288,6.697158965506397,31.28248915101291,30.52775045005334,7.049847462726409,13.92580707415735,7.938379950157087,2.2313593435029855,4.565595174123061,4.565701730124161,-4.565701730124161,-1.9140849364472245,-0.00010655600109998886
15m,1093,5.220969311075208,4.567273204249606,0.2462960565484288,40.41620817898051,6.697158965506397,31.28248915101291,47.88226482781553,7.049847462726409,13.92580707415735,7.713784477882498,2.3043732661082434,4.327528969419404,4.327528969419404,0.0,-2.3196096143699876,-4.327528969419404
15m,1094,5.220969311075208,4.567273204249606,0.2462960565484288,10.084413966156841,6.697158965506397,31.28248915101291,14.35384586466099,7.049847462726409,13.92580707415735,6.347109681661485,1.6860829063772294,3.728821420227405,3.728821420227405,-3.728821420227405,-1.4122100745767199,0.0
15m,1095,5.220969311075208,4.567273204249606,0.2462960565484288,44.794965282462584,6.697158965506397,31.28248915101291,9.217601395691144,7.049847462726409,13.92580707415735,0.6718283248725303,0.21787707782486437,0.3631609976381327,0.3631609976381327,0.0,-0.21375922461371033,-0.3631609976381327
15m,1096,5.220969311075208,4.567273204249606,0.2462960565484288,20.49238677826627,6.697158965506397,31.28248915101291,7.780453099517938,7.049847462726409,13.92580707415735,4.836778537880003,1.3976847621633566,2.751275020573317,2.751275020573317,0.0,-1.5324004975600474,-2.751275020573317
15m,1097,5.220969311075208,4.567273204249606,0.2462960565484288,51.74912281072572,6.697158965506397,31.28248915101291,6.539871138158965,7.049847462726409,13.92580707415735,0.7118698065868132,0.2181356424016465,0.39498733134813335,0.39498733134813335,0.0,-0.22135109011964005,-0.39498733134813335
15m,1098,5.220969311075208,4.567273204249606,0.2462960565484288,50.28642442779835,6.697158965506397,31.28248915101291,14.452249882736954,7.049847462726409,13.92580707415735,0.5471174712756707,0.23696870100572165,0.24811901621595922,0.24811901621595922,-0.24811901621595922,-0.16789491111988752,0.0
15m,1099,5.220969311075208,4.567273204249606,0.2462960565484288,55.810137667244774,6.697158965506397,31.28248915101291,16.758506066080855,7.049847462726409,13.92580707415735,1.085971770574502,0.23947310061077084,0.6771989359709849,0.6771989359709849,-0.6771989359709849,-0.39467773011637064,0.0
15m,1100,5.220969311075208,4.567273204249606,0.2462960565484288,22.758320205341313,6.697158965506397,31.28248915101291,28.698381094520087,7.049847462726409,13.92580707415735,3.476632388153375,1.0058951493913555,1.9765897910096157,1.9765897910096157,-1.9765897910096157,-1.2476522089227728,0.0
15m,1101,5.220969311075208,4.567273204249606,0.2462960565484288,40.9585444658979,6.697158965506397,31.28248915101291,46.41862475724802,7.049847462726409,13.92580707415735,7.996848172376527,2.3983292073339424,4.478815172034068,4.478815172034068,0.0,-2.407966401676589,-4.478815172034068
15m,1102,5.220969311075208,4.567273204249606,0.2462960565484288,10.979366787909978,6.697158965506397,31.28248915101291,10.594137848947032,7.049847462726409,13.92580707415735,7.12831721976435,1.990023416531818,4.110635042586026,4.110635042586026,-4.110635042586026,-1.8101379890933913,0.0
15m,1103,5.220969311075208,4.567273204249606,0.2462960565484288,11.497815988155018,6.697158965506397,31.28248915101291,12.626734625631293,7.049847462726409,13.92580707415735,4.614499981278845,1.113961307616977,2.79965978031467,2.8035155733887933,-2.8035155733887933,-0.7471895698503346,-0.003855793074123426
15m,1104,5.220969311075208,4.567273204249606,0.2462960565484288,18.645413105859397,6.697158965506397,31.28248915101291,11.047184254905403,7.049847462726409,13.92580707415735,5.196720605332884,1.5175891003967559,2.9433052039489027,2.9433052039489027,0.0,-1.6457045969696011,-2.9433052039489027
15m,1105,5.220969311075208,4.567273204249606,0.2462960565484288,44.794965282462584,6.697158965506397,31.28248915101291,40.761309921415226,7.049847462726409,13.92580707415735,9.594242687989642,2.9326669969957337,5.329260552795127,5.329260552795127,0.0,-2.914577277309178,-5.329260552795127
15m,1106,5.220969311075208,4.567273204249606,0.2462960565484288,42.16094123827766,6.697158965506397,31.28248915101291,15.209770810875778,7.049847462726409,13.92580707415735,0.45506106898344495,0.26274273025994394,0.15308278407435694,0.1569422185965763,-0.15308278407435694,-0.12927111785105438,0.0
15m,1107,5.220969311075208,4.567273204249606,0.2462960565484288,51.74912281072572,6.697158965506397,31.28248915101291,17.300869311524835,7.049847462726409,13.92580707415735,1.128123282516917,0.2483458322531912,0.7038219602109805,0.7038219602109805,-0.7038219602109805,-0.41366131407107787,0.0
15m,1108,5.220969311075208,4.567273204249606,0.2462960565484288,12.105758862858103,6.697158965506397,31.28248915101291,40.761309921415226,7.049847462726409,13.92580707415735,0.7899747804577977,0.18136952194575495,0.4868842068096342,0.4868842068096342,-0.4868842068096342,-0.3589810386999588,0.0
15m,1109,5.220969311075208,4.567273204249606,0.2462960565484288,7.967037455406995,6.697158965506397,31.28248915101291,11.80206981361,7.049847462726409,13.92580707415735,7.519001946515312,2.216356248517257,4.242116558398443,4.242116558398443,-4.242116558398443,-2.1994049248959158,0.0
15m,1110,5.220969311075208,4.567273204249606,0.2462960565484288,50.310664887395404,6.697158965506397,31.28248915101291,18.27729466947628,7.049847462726409,13.92580707415735,1.3971654782787344,0.3159801801576354,0.8649482384968792,0.8649482384968792,-0.8649482384968792,-0.504260823860406,0.0
15m,1111,5.220969311075208,4.567273204249606,0.2462960565484288,28.91475133820249,6.697158965506397,31.28248915101291,8.77045288719053,7.049847462726409,13.92580707415735,1.9180271824903783,0.4631432689334302,1.1639071308455584,1.1639071308455584,0.0,-0.6472832420446579,-1.1639071308455584
15m,1112,5.220969311075208,4.567273204249606,0.2462960565484288,26.20231131247942,6.697158965506397,31.28248915101291,20.139423792120503,7.049847462726409,13.92580707415735,0.3172202270248132,0.27407346027098817,0.012156750260096771,0.12396006597491294,-0.012156750260096771,-0.12388083568416874,0.0
15m,1113,5.220969311075208,4.567273204249606,0.2462960565484288,11.497815988155018,6.697158965506397,31.28248915101291,24.297341951498552,7.049847462726409,13.92580707415735,4.372454143224722,1.271237737794246,2.4809731243443807,2.4809731243443807,0.0,-1.450850008822954,-2.4809731243443807
15m,1114,5.220969311075208,4.567273204249606,0.2462960565484288,50.91115531601836,6.697158965506397,31.28248915101291,14.647868937833064,7.049847462726409,13.92580707415735,0.5819674930733187,0.22661514945408803,0.2842818748953846,0.2842818748953846,-0.2842818748953846,-0.18662822831839776,0.0
15m,1115,5.220969311075208,4.567273204249606,0.2462960565484288,42.041687540432804,6.697158965506397,31.28248915101291,9.217601395691144,7.049847462726409,13.92580707415735,0.755019417397685,0.20868996734212228,0.43706356004445013,0.43706356004445013,0.0,-0.25330529146448555,-0.43706356004445013
15m,1116,5.220969311075208,4.567273204249606,0.2462960565484288,42.16094123827766,6.697158965506397,31.28248915101291,27.386349822549725,7.049847462726409,13.92580707415735,8.602961767509546,2.6447208680746073,4.766592719547951,4.766592719547951,-4.766592719547951,-2.6923816067353314,0.0
15m,1117,5.220969311075208,4.567273204249606,0.2462960565484288,51.74912281072572,6.697158965506397,31.28248915101291,39.7953269763357,7.049847462726409,13.92580707415735,9.149037160773561,2.7852653256373716,5.0910174681089515,5.0910174681089515,0.0,-2.777224615057605,-5.0910174681089515
15m,1118,5.220969311075208,4.567273204249606,0.2462960565484288,50.28642442779835,6.697158965506397,31.28248915101291,14.543538225482166,7.049847462726409,13.92580707415735,0.5578249623712677,0.23338376624661133,0.259552956899725,0.259552956899725,-0.259552956899725,-0.17404355778212732,0.0
15m,1119,5.220969311075208,4.567273204249606,0.2462960565484288,55.810137667244774,6.697158965506397,31.28248915101291,23.166063824313277,7.049847462726409,13.92580707415735,4.609724000288299,1.3359875831995836,2.618989133670972,2.618989133670972,-2.618989133670972,-1.4945701644102627,0.0
15m,1120,5.220969311075208,4.567273204249606,0.2462960565484288,33.31742139764603,6.697158965506397,31.28248915101291,13.705743940250528,7.049847462726409,13.92580707415735,0.6928332305302265,0.19875584515863684,0.3952619082972717,0.3952619082972717,0.0,-0.25694731162534623,-0.3952619082972717
15m,1121,5.220969311075208,4.567273204249606,0.2462960565484288,37.09485867557393,6.697158965506397,31.28248915101291,11.142841076410516,7.049847462726409,13.92580707415735,0.7776244090501714,0.20340735723475817,0.4593736414523306,0.4593736414523306,0.0,-0.2746825667155832,-0.4593736414523306
15m,1122,5.220969311075208,4.567273204249606,0.2462960565484288,31.30410058759791,6.697158965506397,31.28248915101291,20.99726383167634,7.049847462726409,13.92580707415735,1.1312350797388422,0.25139084967628805,0.7038753840500434,0.7038753840500434,-0.7038753840500434,-0.46914965428906186,0.0
15m,1123,5.220969311075208,4.567273204249606,0.2462960565484288,11.497815988155018,6.697158965506397,31.28248915101291,21.85082928701023,7.049847462726409,13.92580707415735,5.181105764595956,1.4993245807351567,2.9454249470886396,2.9454249470886396,0.0,-1.5992032455494325,-2.9454249470886396
15m,1124,5.220969311075208,4.567273204249606,0.2462960565484288,19.251217034112628,6.697158965506397,31.28248915101291,18.395581321066352,7.049847462726409,13.92580707415735,2.635572023086125,0.7097195527756153,1.5406819762484076,1.5406819762484076,0.0,-0.933135071449648,-1.5406819762484076
15m,1125,5.220969311075208,4.567273204249606,0.2462960565484288,21.920711935383586,6.697158965506397,31.28248915101291,20.53858788592347,7.049847462726409,13.92580707415735,0.8642436456835222,0.19032182170999098,0.5391054918686606,0.5392653284194822,0.0,-0.4115770455026819,-0.5391054918686606
15m,1126,5.220969311075208,4.567273204249606,0.2462960565484288,29.82502468952517,6.697158965506397,31.28248915101291,15.209770810875778,7.049847462726409,13.92580707415735,0.7573265110553555,0.1906287850256077,0.4533581808237983,0.4533581808237983,0.0,-0.3013461315079198,-0.4533581808237983
15m,1127,5.220969311075208,4.567273204249606,0.2462960565484288,25.47323853595084,6.697158965506397,31.28248915101291,22.28860102011808,7.049847462726409,13.92580707415735,0.6889996632646624,0.16293000225776913,0.4189269220220311,0.42857095593944905,-0.4189269220220311,-0.35268991015600193,0.0
15m,1128,5.220969311075208,4.567273204249606,0.2462960565484288,50.28642442779835,6.697158965506397,31.28248915101291,54.021255343240284,7.049847462726409,13.92580707415735,5.622808547503704,1.6182064056865824,3.2036817134536975,3.2036817134536975,0.0,-1.6816884301430406,-3.2036817134536975
15m,1129,5.220969311075208,4.567273204249606,0.2462960565484288,5.763245984305669,6.697158965506397,31.28248915101291,40.148218593401445,7.049847462726409,13.92580707415735,1.2003885858825036,0.26553804989052143,0.7478804287935858,0.7478804287935858,0.0,-0.4490011380873966,-0.7478804287935858
15m,1130,5.220969311075208,4.567273204249606,0.2462960565484288,36.06404199407835,6.697158965506397,31.28248915101291,23.098512767008863,7.049847462726409,13.92580707415735,2.9511179735444446,0.8075440070404691,1.7148591732031804,1.7148591732031804,-1.7148591732031804,-1.0191532060971014,0.0
15m,1131,5.220969311075208,4.567273204249606,0.2462960565484288,20.398034308730097,6.697158965506397,31.28248915101291,16.165859145390343,7.049847462726409,13.92580707415735,2.847763120615492,0.7709214437412037,1.6614733414994305,1.6614733414994305,0.0,-0.9785606520723746,-1.6614733414994305
