time_s,u89_1_output_diff_v,q89_1_gate_v,q89_1_source_v,q89_2_emitter_v,vfo_out_v
9.563397956437e-05,-6.871999778200e-02,6.621263374405e+00,7.540581049086e+00,6.815233248272e+00,-2.421913378048e-02
9.563597956437e-05,-6.655414066101e-02,6.620821970041e+00,7.539803824878e+00,6.814464200172e+00,-2.465504270689e-02
9.563797956437e-05,-6.292516768504e-02,6.621546171578e+00,7.539965659860e+00,6.814593860495e+00,-2.450700088233e-02
9.563997956437e-05,-5.792107188502e-02,6.623416598372e+00,7.541061844362e+00,6.815618352222e+00,-2.377903737322e-02
9.564197956437e-05,-5.173691833255e-02,6.626384565312e+00,7.543063718155e+00,6.817511032465e+00,-2.248993465492e-02
9.564397956437e-05,-4.451646462733e-02,6.630373401049e+00,7.545919491803e+00,6.820223168159e+00,-2.067275214311e-02
9.564597956437e-05,-3.641946176839e-02,6.635280385213e+00,7.549555622298e+00,6.823685269160e+00,-1.837392464038e-02
9.564797956437e-05,-2.770866407566e-02,6.640979459051e+00,7.553878669302e+00,6.827808742637e+00,-1.565215474694e-02
9.564997956437e-05,-1.858974843280e-02,6.647324525202e+00,7.558777764320e+00,6.832488246062e+00,-1.257685510732e-02
9.565197956437e-05,-9.306149370380e-03,6.654153236735e+00,7.564127473314e+00,6.837604310926e+00,-9.226419125243e-03
9.565397956437e-05,-9.768428741985e-05,6.661291249743e+00,7.569791087946e+00,6.843026491917e+00,-5.686155398288e-03
9.565597956437e-05,8.801371490321e-03,6.668556764610e+00,7.575624182913e+00,6.848616682654e+00,-2.046119497636e-03
9.565797956437e-05,1.716201726257e-02,6.675765257675e+00,7.581478387167e+00,6.854232755210e+00,1.601258604338e-03
9.565997956437e-05,2.477156433488e-02,6.682734275593e+00,7.587205244659e+00,6.859732207067e+00,5.163545778818e-03
9.566197956437e-05,3.143527721300e-02,6.689288155310e+00,7.592660068868e+00,6.864975917526e+00,8.550741807038e-03
9.566397956437e-05,3.698189046927e-02,6.695262553572e+00,7.597705688304e+00,6.869831723792e+00,1.167759219505e-02
9.566597956437e-05,4.126797174357e-02,6.700508655165e+00,7.602215973725e+00,6.874177892944e+00,1.446582746345e-02
9.566797956437e-05,4.418040260299e-02,6.704896957808e+00,7.606079066522e+00,6.877906228609e+00,1.684615972953e-02
9.566997956437e-05,4.564026132669e-02,6.708320526444e+00,7.609200205359e+00,6.880924883740e+00,1.876008352516e-02
9.567197956437e-05,4.560407527512e-02,6.710697641840e+00,7.611504098251e+00,6.883160653662e+00,2.016133487875e-02
9.567397956437e-05,4.406585821648e-02,6.711973770033e+00,7.612936757600e+00,6.884560831599e+00,2.101706289281e-02
9.567597956437e-05,4.105739022559e-02,6.712122814446e+00,7.613466778146e+00,6.885094442149e+00,2.130859486324e-02
9.567797956437e-05,3.664807630116e-02,6.711147617284e+00,7.613086004653e+00,6.884752955905e+00,2.103186294150e-02
9.567997956437e-05,3.094394303846e-02,6.709079713243e+00,7.611809604337e+00,6.883550344668e+00,2.019740205357e-02
9.568197956437e-05,2.408527750498e-02,6.705978343494e+00,7.609675523636e+00,6.881522605827e+00,1.883000357855e-02
9.568397956437e-05,1.624400858135e-02,6.701928772706e+00,7.606743377848e+00,6.878726657770e+00,1.696796202722e-02
9.568597956437e-05,7.619208310599e-03,6.697039954412e+00,7.603092784371e+00,6.875238759144e+00,1.466201489774e-02
9.568797956437e-05,-1.567233885950e-03,6.691441620666e+00,7.598821216263e+00,6.871152390531e+00,1.197393664095e-02
9.568997956437e-05,-1.107694119460e-02,6.685280870343e+00,7.594041412172e+00,6.866575769980e+00,8.974898834329e-03
9.569197956437e-05,-2.066078081335e-02,6.678718355362e+00,7.588878439476e+00,6.861628968785e+00,5.743575364336e-03
9.569397956437e-05,-3.006637786854e-02,6.671924157588e+00,7.583466463766e+00,6.856440809171e+00,2.364111087102e-03
9.569597956437e-05,-3.904453095739e-02,6.665073467975e+00,7.577945332404e+00,6.851145527735e+00,-1.076056150167e-03
9.569797956437e-05,-4.735695090449e-02,6.658342168407e+00,7.572457033625e+00,6.845879387136e+00,-4.488401399165e-03
9.569997956437e-05,-5.478237197646e-02,6.651902429851e+00,7.567142141138e+00,6.840777227279e+00,-7.785552016081e-03
9.570197956437e-05,-6.112345392437e-02,6.645918425487e+00,7.562136306228e+00,6.835969130728e+00,-1.088344718043e-02
9.570397956437e-05,-6.621161414112e-02,6.640542266001e+00,7.557566902344e+00,6.831577192432e+00,-1.370342416271e-02
9.570597956437e-05,-6.991220557561e-02,6.635910246110e+00,7.553549878329e+00,6.827712553981e+00,-1.617412763535e-02
9.570797956437e-05,-7.212736776444e-02,6.632139495874e+00,7.550186914555e+00,6.824472684932e+00,-1.823325379465e-02
9.570997956437e-05,-7.279895680084e-02,6.629325109572e+00,7.547562927015e+00,6.821939052365e+00,-1.982903819929e-02
9.571197956437e-05,-7.190910531617e-02,6.627537825658e+00,7.545743997979e+00,6.820175149555e+00,-2.092150684887e-02
9.571397956437e-05,-6.948078240226e-02,6.626822308096e+00,7.544775762454e+00,6.819225003295e+00,-2.148341361465e-02
9.571597956437e-05,-6.557612268009e-02,6.627196076638e+00,7.544682308848e+00,6.819112116829e+00,-2.150089273984e-02
9.571797956437e-05,-6.029482501496e-02,6.628649108377e+00,7.545465602838e+00,6.819838944964e+00,-2.097376452568e-02
9.571997956437e-05,-5.377058456864e-02,6.631144127304e+00,7.547105468586e+00,6.821386842844e+00,-1.991553304848e-02
9.572197956437e-05,-4.616775833969e-02,6.634617572221e+00,7.549560112373e+00,6.823716560880e+00,-1.835302969673e-02
9.572397956437e-05,-3.767639307626e-02,6.638981226178e+00,7.552767195664e+00,6.826769210095e+00,-1.632575256720e-02
9.572597956437e-05,-2.850769030123e-02,6.644124464415e+00,7.556645416681e+00,6.830467744766e+00,-1.388487209954e-02
9.572797956437e-05,-1.888817381404e-02,6.649917070783e+00,7.561096579658e+00,6.834718867485e+00,-1.109196535056e-02
9.572997956437e-05,-9.054492570270e-03,6.656212548569e+00,7.566008085534e+00,6.839415376878e+00,-8.017466482265e-03
9.573197956437e-05,7.527609283802e-04,6.662851846773e+00,7.571255797760e+00,6.844438843416e+00,-4.738908503296e-03
9.573397956437e-05,1.029442894390e-02,6.669667402976e+00,7.576707195693e+00,6.849662608205e+00,-1.338960109512e-03
9.573597956437e-05,1.933887770795e-02,6.676487403166e+00,7.582224749615e+00,6.854954973347e+00,2.096656610397e-03
9.573797956437e-05,2.766714299385e-02,6.683140144767e+00,7.587669415886e+00,6.860182558661e+00,5.481350960015e-03
9.573997956437e-05,3.507853710652e-02,6.689458393911e+00,7.592904175467e+00,6.865213683538e+00,8.729859049118e-03
9.574197956437e-05,4.139517408961e-02,6.695283620598e+00,7.597797510176e+00,6.869921737827e+00,1.176042639868e-02
9.574397956437e-05,4.646670148459e-02,6.700470006249e+00,7.602226739588e+00,6.874188400903e+00,1.449688643093e-02
9.574597956437e-05,5.017378770938e-02,6.704888117515e+00,7.606081119437e+00,6.877906673244e+00,1.687061197913e-02
9.574797956437e-05,5.243154005300e-02,6.708428156534e+00,7.609264634574e+00,6.880983591220e+00,1.882225629069e-02
9.574997956437e-05,5.319149452701e-02,6.711002702810e+00,7.611698403464e+00,6.883342600731e+00,2.030326827867e-02
9.575197956437e-05,5.244326694378e-02,6.712548882296e+00,7.613322646018e+00,6.884925481507e+00,2.127711244364e-02
9.575397956437e-05,5.021462512785e-02,6.713029908071e+00,7.614098155036e+00,6.885693817479e+00,2.172019125206e-02
9.575597956437e-05,4.657103594131e-02,6.712435959450e+00,7.614007247421e+00,6.885629932524e+00,2.162241841187e-02
9.575797956437e-05,4.161360507121e-02,6.710784377034e+00,7.613054162601e+00,6.884737311556e+00,2.098745690597e-02
9.575997956437e-05,3.547647463805e-02,6.708119173936e+00,7.611264911030e+00,6.883040456558e+00,1.983258996315e-02
9.576197956437e-05,2.832277463385e-02,6.704509874181e+00,7.608686568188e+00,6.880584223475e+00,1.818825569437e-02
9.576397956437e-05,2.034390130659e-02,6.700049743273e+00,7.605386000521e+00,6.877432351458e+00,1.609705917016e-02
9.576597956437e-05,1.173643812895e-02,6.694853505636e+00,7.601451419429e+00,6.873670229743e+00,1.361553520687e-02
9.576797956437e-05,2.716484125601e-03,6.689053461923e+00,7.596975789269e+00,6.869385956500e+00,1.080182873273e-02
9.576997956437e-05,-6.462760265219e-03,6.682797907895e+00,7.592078140961e+00,6.864693866297e+00,7.730948370696e-03
9.577197956437e-05,-1.558363993971e-02,6.676246591517e+00,7.586892462215e+00,6.859723813610e+00,4.487772962074e-03
9.577397956437e-05,-2.443331126278e-02,6.669564604710e+00,7.581537124407e+00,6.854589103626e+00,1.146228814236e-03
9.577597956437e-05,-3.278393815175e-02,6.662920510435e+00,7.576140621695e+00,6.849411549954e+00,-2.214431747956e-03
9.577797956437e-05,-4.044451160201e-02,6.656483147093e+00,7.570854844973e+00,6.844338213540e+00,-5.498788873361e-03
9.577997956437e-05,-4.723391769152e-02,6.650414366903e+00,7.565811929018e+00,6.839495602073e+00,-8.624999191874e-03
9.578197956437e-05,-5.299839297464e-02,6.644865787029e+00,7.561133466121e+00,6.835000252379e+00,-1.151789782836e-02
9.578397956437e-05,-5.761149450663e-02,6.639975795350e+00,7.556938785772e+00,6.830966578740e+00,-1.410389137433e-02
9.578597956437e-05,-6.097605033471e-02,6.635865071999e+00,7.553329605803e+00,6.827492058418e+00,-1.632056112550e-02
9.578797956437e-05,-6.302826181718e-02,6.632634180898e+00,7.550396286904e+00,6.824663415324e+00,-1.811262393303e-02
9.578997956437e-05,-6.373605766042e-02,6.630360483041e+00,7.548208465429e+00,6.822547466331e+00,-1.943784993667e-02
9.579197956437e-05,-6.310210170127e-02,6.629096603694e+00,7.546818773365e+00,6.821194956544e+00,-2.026454149740e-02
9.579397956437e-05,-6.116097867238e-02,6.628868825641e+00,7.546257254216e+00,6.820634964786e+00,-2.057513396945e-02
9.579597956437e-05,-5.798022730384e-02,6.629676738748e+00,7.546533973645e+00,6.820877694677e+00,-2.036434899769e-02
9.579797956437e-05,-5.365674534724e-02,6.631493164346e+00,7.547636243314e+00,6.821911517992e+00,-1.964108005399e-02
9.579997956437e-05,-4.831601798320e-02,6.634265113313e+00,7.549531038561e+00,6.823705567511e+00,-1.842667419221e-02
9.580197956437e-05,-4.210777953104e-02,6.637915172065e+00,7.552164384838e+00,6.826208814511e+00,-1.675549799468e-02
9.580397956437e-05,-3.520374415302e-02,6.642343712392e+00,7.555464052444e+00,6.829352905621e+00,-1.467306407625e-02
9.580597956437e-05,-2.779256180316e-02,6.647431535006e+00,7.559340593148e+00,6.833052805346e+00,-1.223558548928e-02
9.580797956437e-05,-2.007633221015e-02,6.653043112590e+00,7.563690460452e+00,6.837210028833e+00,-9.507851488243e-03
9.580997956437e-05,-1.226494575095e-02,6.659030166372e+00,7.568398228024e+00,6.841714426557e+00,-6.562047902388e-03
9.581197956437e-05,-4.571662824270e-03,6.665235599704e+00,7.573340060474e+00,6.846447757491e+00,-3.475420712964e-03
9.581397956437e-05,2.792969693870e-03,6.671497597873e+00,7.578386656256e+00,6.851286199392e+00,-3.286349912663e-04
9.581597956437e-05,9.626102264381e-03,6.677653835742e+00,7.583406852599e+00,6.856104067203e+00,2.796645392217e-03
9.581797956437e-05,1.573872281581e-02,6.683545654142e+00,7.588270848918e+00,6.860776634079e+00,5.819589811519e-03
9.581997956437e-05,2.096064993055e-02,6.689022107264e+00,7.592853660279e+00,6.865183723188e+00,8.662528040825e-03
9.582197956437e-05,2.514612958375e-02,6.693943783867e+00,7.597038211998e+00,6.869212445105e+00,1.125271727887e-02
9.582397956437e-05,2.817807998512e-02,6.698186294538e+00,7.600718347724e+00,6.872760373130e+00,1.352438858565e-02
9.582597956437e-05,2.997236575244e-02,6.701643365878e+00,7.603801446777e+00,6.875737851669e+00,1.542022580036e-02
9.582797956437e-05,3.048045646287e-02,6.704229442520e+00,7.606210731049e+00,6.878070495916e+00,1.689296467439e-02
9.582997956437e-05,2.969162541692e-02,6.705881773414e+00,7.607887138496e+00,6.879700800573e+00,1.790641006878e-02
9.583197956437e-05,2.763336185313e-02,6.706561902290e+00,7.608790740670e+00,6.880589769087e+00,1.843646381322e-02
9.583397956437e-05,2.438266943288e-02,6.706256570146e+00,7.608901683627e+00,6.880717627883e+00,1.847155651107e-02
9.583597956438e-05,2.001122439083e-02,6.704977973880e+00,7.608220652307e+00,6.880084508279e+00,1.801305726972e-02
9.583797956438e-05,1.463864370804e-02,6.702763377480e+00,7.606768883493e+00,6.878710299497e+00,1.707514481164e-02
9.583997956438e-05,8.476753131189e-03,6.699674094075e+00,7.604587033107e+00,6.876633682989e+00,1.568414799763e-02
9.584197956438e-05,1.727287091720e-03,6.695794074778e+00,7.601735039624e+00,6.873911903229e+00,1.387836566834e-02
9.584397956438e-05,-5.434857415750e-03,6.691227792057e+00,7.598290106875e+00,6.870618940621e+00,1.170685070627e-02
9.584597956438e-05,-1.279891143554e-02,6.686097598746e+00,7.594344678585e+00,6.866843383308e+00,9.228001993212e-03
9.584797956438e-05,-2.013110059302e-02,6.680540631257e+00,7.590004432933e+00,6.862686660058e+00,6.508394173472e-03
9.584997956438e-05,-2.721152724936e-02,6.674705331887e+00,7.585385313790e+00,6.858259985400e+00,3.620775344551e-03
9.585197956438e-05,-3.382200362526e-02,6.668747707061e+00,7.580610816249e+00,6.853681909038e+00,6.424618146381e-04
9.585397956438e-05,-3.975749264757e-02,6.662827353549e+00,7.575808690666e+00,6.849074961414e+00,-2.346849126856e-03
9.585597956438e-05,-4.483114123421e-02,6.657103383094e+00,7.571107808851e+00,6.844562807189e+00,-5.266931375730e-03
9.585797956438e-05,-4.887805075624e-02,6.651730331211e+00,7.566634776646e+00,6.840266827452e+00,-8.039247855542e-03
9.585997956438e-05,-5.176013146456e-02,6.646854154382e+00,7.562510733210e+00,6.836303221278e+00,-1.058882579501e-02
9.586197956438e-05,-5.336932232300e-02,6.642608426127e+00,7.558848166366e+00,6.832779809742e+00,-1.284632010896e-02
9.586397956438e-05,-5.362988453531e-02,6.639110818565e+00,7.555747996801e+00,6.829793420444e+00,-1.474969495836e-02
9.586597956438e-05,-5.250079332009e-02,6.636459980792e+00,7.553296899712e+00,6.827427197136e+00,-1.624594951611e-02
9.586797956438e-05,-4.997606002197e-02,6.634732879185e+00,7.551564995560e+00,6.825748563720e+00,-1.729241489731e-02
9.586997956438e-05,-4.608564524946e-02,6.633982695618e+00,7.550603950254e+00,6.824807284969e+00,-1.785798499592e-02
9.587197956438e-05,-4.089423932901e-02,6.634237319724e+00,7.550445532446e+00,6.824634242242e+00,-1.792388044734e-02
9.587397956438e-05,-3.450049942394e-02,6.635498503856e+00,7.551100696437e+00,6.825240424123e+00,-1.748427123679e-02
9.587597956438e-05,-2.703443082978e-02,6.637741681784e+00,7.552559175320e+00,6.826616662486e+00,-1.654641426657e-02
9.587797956438e-05,-1.865497151679e-02,6.640916484977e+00,7.554789653834e+00,6.828733646517e+00,-1.513061031885e-02
9.587997956438e-05,-9.546024792140e-03,6.644947919977e+00,7.557740455416e+00,6.831542672450e+00,-1.326968400611e-02
9.588197956438e-05,8.748224322019e-05,6.649738203790e+00,7.561340798644e+00,6.834976678910e+00,-1.100827985808e-02
9.588397956438e-05,1.002479283880e-02,6.655169185372e+00,7.565502517401e+00,6.838951963309e+00,-8.401718562459e-03
9.588597956438e-05,2.003451424734e-02,6.661105316442e+00,7.570122279495e+00,6.843370138034e+00,-5.514700663969e-03
9.588797956438e-05,2.988071284280e-02,6.667397070516e+00,7.575084167585e+00,6.848120668023e+00,-2.419636596983e-03
9.588997956438e-05,3.932885505001e-02,6.673884747055e+00,7.580262637120e+00,6.853083554072e+00,8.051134647514e-04
9.589197956438e-05,4.815221300703e-02,6.680402539596e+00,7.585525694835e+00,6.858132458197e+00,4.077281863770e-03
9.589397956438e-05,5.613781586866e-02,6.686782788001e+00,7.590738297179e+00,6.863137842266e+00,7.312739024297e-03
9.589597956438e-05,6.309238139878e-02,6.692860284041e+00,7.595765802186e+00,6.867970380562e+00,1.042771135920e-02
9.589797956438e-05,6.884744227288e-02,6.698476543883e+00,7.600477465687e+00,6.872504229028e+00,1.334090047726e-02
9.589997956438e-05,7.326401599461e-02,6.703483917283e+00,7.604749815077e+00,6.876620386729e+00,1.597565670199e-02
9.590197956438e-05,7.623618629914e-02,6.707749450405e+00,7.608469890615e+00,6.880209750456e+00,1.826194794730e-02
9.590397956438e-05,7.769393352635e-02,6.711158382229e+00,7.611538196019e+00,6.883176083532e+00,2.013826784658e-02
9.590597956438e-05,7.760474212819e-02,6.713617204174e+00,7.613871354932e+00,6.885438525268e+00,2.155324104017e-02
9.590797956438e-05,7.597434489458e-02,6.715056182065e+00,7.615404331600e+00,6.886933857779e+00,2.246706694561e-02
9.590997956438e-05,7.284627275932e-02,6.715431291447e+00,7.616092226072e+00,6.887618189283e+00,2.285258136651e-02
9.591197956438e-05,6.830059048178e-02,6.714725492778e+00,7.615911525944e+00,6.887468275273e+00,2.269608050004e-02
9.591397956438e-05,6.245159170652e-02,6.712949326481e+00,7.614860845126e+00,6.886482175500e+00,2.199771208548e-02
9.591597956438e-05,5.544483708162e-02,6.710140788454e+00,7.612961061049e+00,6.884679480174e+00,2.077158616232e-02
9.591797956438e-05,4.745337671927e-02,6.706364500602e+00,7.610254905795e+00,6.882100846473e+00,1.904543827286e-02
9.591997956438e-05,3.867352596332e-02,6.701710175003e+00,7.606805955611e+00,6.878807095525e+00,1.686000850561e-02
9.592197956438e-05,2.932007433905e-02,6.696290423086e+00,7.602697101554e+00,6.874877655588e+00,1.426799814800e-02
9.592397956438e-05,1.962126889842e-02,6.690237946630e+00,7.598028479272e+00,6.870408619701e+00,1.133277903063e-02
9.592597956438e-05,9.813470204490e-03,6.683702196743e+00,7.592914966938e+00,6.865510245954e+00,8.126744748159e-03
9.592797956438e-05,1.357874148606e-04,6.676845571363e+00,7.587483259706e+00,6.860304184007e+00,4.729488635415e-03
9.592997956438e-05,-9.175402601400e-03,6.669839265597e+00,7.581868651216e+00,6.854920292177e+00,1.225720941099e-03
9.593197956438e-05,-1.789178071544e-02,6.662858870247e+00,7.576211554130e+00,6.849493337227e+00,-2.296884657506e-03
9.593397956438e-05,-2.579834660768e-02,6.656079850147e+00,7.570653903574e+00,6.844159467367e+00,-5.749986033481e-03
9.593597956438e-05,-3.269837166456e-02,6.649673009916e+00,7.565335489313e+00,6.839052748958e+00,-9.046820316462e-03
9.593797956438e-05,-3.841812438363e-02,6.643800082380e+00,7.560390363388e+00,6.834301671230e+00,-1.210446652059e-02
9.593997956438e-05,-4.281113777250e-02,6.638609544975e+00,7.555943371446e+00,6.830025896233e+00,-1.484594325921e-02
9.594197956438e-05,-4.576207712284e-02,6.634232788432e+00,7.552106945965e+00,6.826333159460e+00,-1.720220331090e-02
9.594397956438e-05,-4.718997581139e-02,6.630780726508e+00,7.548978200614e+00,6.823316574438e+00,-1.911386103385e-02
9.594597956438e-05,-4.705086737694e-02,6.628340946887e+00,7.546636444931e+00,6.821052237515e+00,-2.053272061801e-02
9.594797956438e-05,-4.533957632482e-02,6.626975463805e+00,7.545141139931e+00,6.819597354824e+00,-2.142296173934e-02
9.594997956438e-05,-4.209067647706e-02,6.626719138767e+00,7.544530386857e+00,6.818988772281e+00,-2.176206076363e-02
9.595197956438e-05,-3.737839595869e-02,6.627578794498e+00,7.544819944614e+00,6.819242096367e+00,-2.154132643909e-02
9.595397956438e-05,-3.131549652063e-02,6.629533050238e+00,7.546002836773e+00,6.820351269296e+00,-2.076613951592e-02
9.595597956438e-05,-2.405097025470e-02,6.632532866215e+00,7.548049516040e+00,6.822288752875e+00,-1.945579701487e-02
9.595797956438e-05,-1.576665447401e-02,6.636502787947e+00,7.550908615338e+00,6.825006168393e+00,-1.764306114819e-02
9.595997956438e-05,-6.672719758209e-03,6.641342843865e+00,7.554508226838e+00,6.828435515890e+00,-1.537333368970e-02
9.596197956438e-05,2.997759676509e-03,6.646931054298e+00,7.558757709226e+00,6.832490805810e+00,-1.270356504184e-02
9.596397956438e-05,1.299507548825e-02,6.653126477166e+00,7.563549941851e+00,6.837070198130e+00,-9.700837038920e-03
9.596597956438e-05,2.305969159569e-02,6.659772722889e+00,7.568764002163e+00,6.842058469567e+00,-6.440736659748e-03
9.596797956438e-05,3.292942811325e-02,6.666701843178e+00,7.574268167789e+00,6.847329878493e+00,-3.005476042342e-03
9.596997956438e-05,4.234668426819e-02,6.673738508353e+00,7.579923201726e+00,6.852751238150e+00,5.181177068265e-04
9.597197956438e-05,5.106552707451e-02,6.680704364761e+00,7.585585810683e+00,6.858185246127e+00,4.040773676962e-03
9.597397956438e-05,5.885833576095e-02,6.687422476743e+00,7.591112223464e+00,6.863493874562e+00,7.472982068801e-03
9.597597956438e-05,6.552186976522e-02,6.693721739251e+00,7.596361774381e+00,6.868541852934e+00,1.072725343336e-02
9.597797956438e-05,7.088251846417e-02,6.699441163187e+00,7.601200433654e+00,6.873200047691e+00,1.372030514724e-02
9.597997956438e-05,7.480066760284e-02,6.704433922178e+00,7.605504171435e+00,6.877348761887e+00,1.637519034536e-02
9.598197956438e-05,7.717402181479e-02,6.708571068940e+00,7.609162099671e+00,6.880880766438e+00,1.862324727746e-02
9.598397956438e-05,7.793989022678e-02,6.711744821221e+00,7.612079287264e+00,6.883704086164e+00,2.040588459061e-02
9.598597956438e-05,7.707635344429e-02,6.713871340512e+00,7.614179202498e+00,6.885744367856e+00,2.167609091627e-02
9.598797956438e-05,7.460238452683e-02,6.714892923723e+00,7.615405694458e+00,6.886946862481e+00,2.239969030741e-02
9.598997956438e-05,7.057690964048e-02,6.714779554790e+00,7.615724484523e+00,6.887277872391e+00,2.255624747267e-02
9.599197956438e-05,6.509693152781e-02,6.713529764854e+00,7.615124102774e+00,6.886725712642e+00,2.213965555366e-02
9.599397956438e-05,5.829474914123e-02,6.711170779192e+00,7.613616263958e+00,6.885301067648e+00,2.115833025114e-02
9.599597956438e-05,5.033442496749e-02,6.707757934332e+00,7.611235646340e+00,6.883036815447e+00,1.963505818754e-02
9.599797956438e-05,4.140755696579e-02,6.703373379655e+00,7.608039096037e+00,6.879987235534e+00,1.760644590115e-02
9.599997956438e-05,3.172851246630e-02,6.698124084765e+00,7.604104251598e+00,6.876226699083e+00,1.512203459479e-02
9.600197956438e-05,2.152918486009e-02,6.692139204210e+00,7.599527640789e+00,6.871847793334e+00,1.224305023191e-02
9.600397956438e-05,1.105342282659e-02,6.685566857606e+00,7.594422275340e+00,6.866959005178e+00,9.040871012631e-03
9.600597956438e-05,5.511901457496e-04,6.678570410551e+00,7.588914822781e+00,6.861681948665e+00,5.595203050644e-03
9.600797956438e-05,-9.727400137431e-03,6.671324345341e+00,7.583142407890e+00,6.856148283144e+00,1.992060162675e-03
9.600997956438e-05,-1.953811363006e-02,6.664009832667e+00,7.577249144136e+00,6.850496332696e+00,-1.678444823518e-03
9.601197956438e-05,-2.864853288632e-02,6.656810114145e+00,7.571382466657e+00,6.844867566781e+00,-5.324393030538e-03
9.601397956438e-05,-3.684382153571e-02,6.649905820918e+00,7.565689379419e+00,6.839402968216e+00,-8.854419614987e-03
9.601597956438e-05,-4.393214089968e-02,6.643470346043e+00,7.560312696993e+00,6.834239450495e+00,-1.218003572518e-02
9.601797956438e-05,-4.974960708174e-02,6.637665396304e+00,7.555387395172e+00,6.829506353912e+00,-1.521789333863e-02
9.601997956438e-05,-5.416459770178e-02,6.632636835182e+00,7.551037148820e+00,6.825322172936e+00,-1.789189424819e-02
9.602197956438e-05,-5.708128726252e-02,6.628510929664e+00,7.547371162147e+00,6.821791536393e+00,-2.013512963459e-02
9.602397956438e-05,-5.844223536483e-02,6.625391094163e+00,7.544481357773e+00,6.819002573891e+00,-2.189156412468e-02
9.602597956438e-05,-5.822994233505e-02,6.623355220059e+00,7.542440011727e+00,6.817024674055e+00,-2.311746138787e-02
9.602797956438e-05,-5.646726159229e-02,6.622453656039e+00,7.541297880792e+00,6.815906743390e+00,-2.378248137412e-02
9.602997956438e-05,-5.321666684302e-02,6.622707895658e+00,7.541082884781e+00,6.815675951480e+00,-2.387045931517e-02
9.603197956438e-05,-4.858992492228e-02,6.624110008812e+00,7.541799335313e+00,6.816337007436e+00,-2.337983817807e-02
9.603397956438e-05,-4.266123026851e-02,6.626622787352e+00,7.543427991785e+00,6.817872178278e+00,-2.232361885604e-02
9.603597956438e-05,-3.565561846215e-02,6.630180736959e+00,7.545926691790e+00,6.820241948472e+00,-2.072889468610e-02
9.603797956438e-05,-2.780050921248e-02,6.634691791884e+00,7.549230800494e+00,6.823385325120e+00,-1.863661697771e-02
9.603997956438e-05,-1.925199325413e-02,6.640039528880e+00,7.553254963941e+00,6.827221879027e+00,-1.610023541152e-02
9.604197956438e-05,-1.026216210897e-02,6.646085864411e+00,7.557890252209e+00,6.831647244431e+00,-1.318858408532e-02
9.604397956438e-05,-1.041345432400e-03,6.652675795324e+00,7.563023212212e+00,6.836554088024e+00,-9.972243015225e-03
9.604597956438e-05,8.161353912950e-03,6.659640185159e+00,7.568522692852e+00,6.841817249622e+00,-6.533170012641e-03
9.604797956438e-05,1.710052807434e-02,6.666800262316e+00,7.574244821013e+00,6.847299241285e+00,-2.961104939705e-03
9.604997956438e-05,2.555300389225e-02,6.673972862463e+00,7.580044638202e+00,6.852861293785e+00,6.536142041854e-04
9.605197956438e-05,3.330277470158e-02,6.680974606583e+00,7.585772357271e+00,6.858359725808e+00,4.217698229100e-03
9.605397956438e-05,4.015572807410e-02,6.687627093281e+00,7.591282825379e+00,6.863655075634e+00,7.640836382683e-03
9.605597956438e-05,4.594124057445e-02,6.693761197379e+00,7.596434894214e+00,6.868611436379e+00,1.083525752338e-02
9.605797956438e-05,5.051598427788e-02,6.699221719571e+00,7.601098515636e+00,6.873103404413e+00,1.372022963980e-02
9.605997956438e-05,5.376753316304e-02,6.703871208150e+00,7.605155450002e+00,6.877016687817e+00,1.622243618065e-02
9.606197956438e-05,5.561659635979e-02,6.707593662957e+00,7.608504408990e+00,6.880253228717e+00,1.827927869395e-02
9.606397956438e-05,5.601848452748e-02,6.710297395010e+00,7.611062048605e+00,6.882732074394e+00,1.983941394775e-02
9.606597956438e-05,5.496455828645e-02,6.711917446705e+00,7.612766356391e+00,6.884392829405e+00,2.086496346473e-02
9.606797956438e-05,5.248173381766e-02,6.712417139884e+00,7.613577235188e+00,6.885196116423e+00,2.133177744953e-02
9.606997956438e-05,4.863263310503e-02,6.711788992092e+00,7.613478232204e+00,6.885125426575e+00,2.123059913724e-02
9.607197956438e-05,4.351353391448e-02,6.710054767466e+00,7.612476298950e+00,6.884186765634e+00,2.056679671331e-02
9.607397956438e-05,3.725297366922e-02,6.707264822357e+00,7.610601964004e+00,6.882408985528e+00,1.936054036247e-02
9.607597956438e-05,3.000831145680e-02,6.703496651372e+00,7.607908089708e+00,6.879842442556e+00,1.764589371284e-02
9.607797956438e-05,2.196277028677e-02,6.698852761619e+00,7.604468653687e+00,6.876557964690e+00,1.547010808342e-02
9.607997956438e-05,1.332069493066e-02,6.693457878705e+00,7.600376520983e+00,6.872644545862e+00,1.289209299900e-02
9.608197956438e-05,4.303159720770e-03,6.687455603511e+00,7.595741084379e+00,6.868207195160e+00,9.980991135067e-03
9.608397956438e-05,-4.857912503271e-03,6.681004589449e+00,7.590685228521e+00,6.863363849310e+00,6.814149491348e-03
9.608597956438e-05,-1.392527272329e-02,6.674274358043e+00,7.585342157319e+00,6.858242431904e+00,3.475190993601e-03
9.608797956438e-05,-2.266298407210e-02,6.667440862443e+00,7.579851838270e+00,6.852977276843e+00,5.167878535982e-05
