frequency_hz,filt_input_v_per_v,filt_input_db,ic1_audio_input_v_per_v,ic1_audio_input_db,bias_reference_v_per_v,bias_reference_db,audio_opamp_v_per_v,audio_opamp_db,audio_terminal_v_per_v,audio_terminal_db,agc_opamp_v_per_v,agc_opamp_db
54954.0874,1.0,0.0,0.999999897,-8.946466785651828e-07,0.000154470488,-76.22308962873417,5.1879787,14.2999636871327,5.18797867,14.299963636905684,16.1204342,24.14753470487085
56234.1325,1.0,0.0,0.9999999,-8.685890067787678e-07,0.000149220949,-76.52340404712774,5.07272615,14.10482835317222,5.07272612,14.104828301804043,15.7575196,23.949757119908696
57543.9937,1.0,0.0,0.999999904,-8.33845444839926e-07,0.000144187402,-76.82145366624218,4.96013783,13.909874892613502,4.9601378,13.909874840079336,15.4028791,23.752038131502715
58884.3655,1.0,0.0,0.999999907,-8.077877742002423e-07,0.000139359952,-77.11724023842439,4.85015556,13.715113360771785,4.85015553,13.715113307046355,15.0563293,23.554382094576685
60255.9586,1.0,0.0,0.99999991,-7.81730102674404e-07,0.000134729158,-77.41076808730301,4.74272243,13.520554162247588,4.7427224,13.520554107305161,14.7176908,23.3567934942026
61659.5002,1.0,0.0,0.999999913,-7.556724312267387e-07,0.000130286014,-77.70204405238403,4.63778276,13.326208036781654,4.63778274,13.326207999324575,14.3867878,23.15927675925809
63095.7344,1.0,0.0,0.999999916,-7.296147598572464e-07,0.000126021932,-77.99107733293437,4.53528212,13.132086155809123,4.5352821,13.132086117505487,14.0634487,22.961836666481474
64565.4229,1.0,0.0,0.999999919,-7.035570895302547e-07,0.000121928722,-78.27787956494083,4.43516726,12.938200053705824,4.43516724,12.938200014537562,13.7475052,22.764477852520603
66069.3448,1.0,0.0,0.999999921,-6.861853083913622e-07,0.000117998573,-78.56246489488987,4.3373861,12.744561667028862,4.33738608,12.7445616269776,13.4387929,22.567205224932888
67608.2975,1.0,0.0,0.999999924,-6.601276372303314e-07,0.00011422404,-78.84484966600625,4.24188773,12.551183397299123,4.24188771,12.55118335634618,13.137151,22.370023835473916
69183.0971,1.0,0.0,0.999999926,-6.427558571426252e-07,0.000110598027,-79.12505241011206,4.14862236,12.358078075068171,4.14862235,12.358078054131367,12.8424219,22.172938665654307
70794.5784,1.0,0.0,0.999999928,-6.253840761253351e-07,0.00010711377,-79.40309389790909,4.05754132,12.165259023232773,4.0575413,12.165258980419209,12.5544516,21.97595493469356
72443.596,1.0,0.0,0.99999993,-6.080122961071162e-07,0.000103764823,-79.67899700802332,3.96859701,11.972740016848473,3.968597,11.972739994961923,12.2730896,21.779078096148446
74131.0241,1.0,0.0,0.999999933,-5.819546251806043e-07,0.000100545044,-79.95278662993711,3.88174291,11.780535368776485,3.88174289,11.780535324023962,11.9981885,21.58231361455041
75857.7575,1.0,0.0,0.999999934,-5.732687352105814e-07,9.74485828e-05,-80.22448944937054,3.79693352,11.588659864050026,3.79693351,11.58865984117396,11.729604,21.385667005280922
77624.7117,1.0,0.0,0.999999936,-5.558969543322654e-07,9.44698645e-05,-80.49413415121069,3.71412439,11.397128892684647,3.71412438,11.397128869298543,11.4671952,21.189144106723848
79432.8235,1.0,0.0,0.999999938,-5.385251744530207e-07,9.16035807e-05,-80.76175099654307,3.63327206,11.205958382428722,3.63327205,11.205958358522201,11.2108241,20.992750769165557
81283.0516,1.0,0.0,0.99999994,-5.211533936441921e-07,8.88446759e-05,-81.02737185160936,3.55433405,11.015164841102381,3.55433404,11.015164816664921,10.9603558,20.79649305280013
83176.3771,1.0,0.0,0.999999941,-5.124675037349703e-07,8.61883356e-05,-81.29103011908143,3.47726882,10.824765326634857,3.47726881,10.824765301655802,10.7156583,20.60037712822977
85113.8038,1.0,0.0,0.999999943,-4.950957239425845e-07,8.3629976e-05,-81.55276055696689,3.4020358,10.634777588591831,3.40203579,10.634777563060382,10.4766025,20.404409327139525
87096.359,1.0,0.0,0.999999944,-4.864098330950928e-07,8.11652332e-05,-81.81259918432329,3.32859532,10.445219964568713,3.32859531,10.445219938473953,10.243062,20.208596029126472
89125.0938,1.0,0.0,0.999999946,-4.6903805335482237e-07,7.87899529e-05,-82.07058318276785,3.25690862,10.256111472270817,3.25690861,10.256111445601693,10.0149135,20.012944051853175
91201.0839,1.0,0.0,0.999999947,-4.603521634977159e-07,7.65001809e-05,-82.32675075737761,3.1869378,10.06747174716287,3.18693779,10.067471719908214,9.79203589,19.81745993181483
93325.4301,1.0,0.0,0.999999948,-4.516662726849679e-07,7.42921534e-05,-82.58114106396337,3.11864585,9.879321191049119,3.11864585,9.879321191049119,9.57431106,19.622150663559957
95499.2586,1.0,0.0,0.99999995,-4.342944930141845e-07,7.21622885e-05,-82.83379404724856,3.05199659,9.691680880905803,3.05199658,9.691680852446108,9.36162332,19.42702325209304
97723.7221,1.0,0.0,0.999999951,-4.2560860222749417e-07,7.01071774e-05,-83.08475035517519,2.98695464,9.504572548853387,2.98695464,9.504572548853387,9.15385951,19.232084855074532
100000.0,1.0,0.0,0.999999952,-4.169227124138172e-07,6.81235761e-05,-83.33405124245294,2.92348547,9.318018793878208,2.92348546,9.318018764167475,8.9509089,19.037342740313598
